"PUMA_CODE","STATE_NAME","STATE_ABBR","STATE_FIPS","PUMA_NAME","METRO_STATUS","POP10","POP17","ALAND_SQMI","AWATER_SQMI","INTPTLAT","INTPTLONG","DENSITY","URBAN_STATUS"
"2902100","Missouri","MO","29","St. Francois, Washington, Perry & Ste. Genevieve Counties PUMA","Not in metropolitan area",127670,128607,2185.306,22.791,37.861936,-90.4088,58.4220241924929,"Rural"
"2902200","Missouri","MO","29","Cape Girardeau, Scott & Bollinger Counties PUMA","Metropolitan status indeterminable (mixed)",127228,129121,1616.43,16.95,37.275598,-89.781935,78.7092543444504,"Rural"
"2902300","Missouri","MO","29","Dunklin, Stoddard, New Madrid, Pemiscot & Mississippi Counties PUMA","Not in metropolitan area",113531,109889,2943.258,71.718,36.575938,-89.787262,38.5732409459178,"Rural"
"2902400","Missouri","MO","29","Butler, Ripley, Wayne, Madison, Iron, Reynolds & Carter Counties PUMA","Not in metropolitan area",106232,105103,4443.87,33.924,37.111117,-90.686389,23.9052897587013,"Rural"
"2902500","Missouri","MO","29","Howell, Texas, Wright, Douglas, Oregon, Ozark & Shannon Counties PUMA","Not in metropolitan area",127952,125862,6138.504,17.6,36.992002,-91.975419,20.8441665917298,"Rural"
"2902601","Missouri","MO","29","Christian, Greene (Outside Springfield City) & Webster Counties PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",152153,159533,1629.786,4.143,37.172556,-93.124734,93.3576555449611,"Rural"
"2902602","Missouri","MO","29","Greene County--Springfield City (North) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",117647,121584,83.213,0.024,37.228018,-93.286829,1413.80553519282,"Rural"
"2902603","Missouri","MO","29","Greene County--Springfield City (South) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",118998,126153,117.513,0.773,37.140503,-93.347648,1012.63689974726,"Rural"
"2902700","Missouri","MO","29","Taney, Barry, Stone & McDonald Counties PUMA","Metropolitan status indeterminable (mixed)",142557,143722,2414.201,78.867,36.689676,-93.656186,59.0493500748281,"Rural"
"2902800","Missouri","MO","29","Jasper & Newton Counties PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",175518,176741,1263.252,4.613,37.055546,-94.339736,138.941398865784,"Rural"
"3000100","Montana","MT","30","Northwest Montana--Kalispell City PUMA","Not in metropolitan area",124014,129148,11696.513,271.976,48.480621,-114.172264,10.6026471308158,"Rural"
"3000200","Montana","MT","30","West Montana--Missoula City PUMA","Metropolitan status indeterminable (mixed)",193893,200752,10454.355,231.126,47.106536,-114.418074,18.5466248276436,"Rural"
"3000300","Montana","MT","30","Southwest Montana--Butte-Silver Bow & Helena City PUMA","Not in metropolitan area",150954,154650,20945.55,150.393,45.996331,-112.546528,7.20697236405824,"Rural"
"3000400","Montana","MT","30","North Central Montana--Great Falls City PUMA","Metropolitan status indeterminable (mixed)",147827,147765,32717.681,188.47,47.743377,-110.310868,4.51826032535741,"Rural"
"3000500","Montana","MT","30","South Central Montana--Bozeman City PUMA","Metropolitan status indeterminable (mixed)",127995,140060,11105.095,69.244,45.565099,-110.0209,11.5257906393417,"Rural"
"3000600","Montana","MT","30","East Montana (Outside Billings City) PUMA","Metropolitan status indeterminable (mixed)",141259,150079,58578.279,581.87,46.93457,-106.364024,2.41145698391037,"Rural"
"3000700","Montana","MT","30","Billings City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",103473,107408,48.328,0.828,45.789417,-108.543496,2141.05694421453,"Suburban"
"3100100","Nebraska","NE","31","North Central & Northwest Nebraska PUMA","Not in metropolitan area",111531,109438,26096.462,143.703,42.234439,-101.765932,4.27379772782993,"Rural"
"3100200","Nebraska","NE","31","Northeast Nebraska PUMA","Metropolitan status indeterminable (mixed)",184039,182605,9132.91,90.297,42.083601,-97.397345,20.1511894894398,"Rural"
"3100300","Nebraska","NE","31","Central Nebraska PUMA","Metropolitan status indeterminable (mixed)",106716,109032,8846.731,43.759,41.450286,-99.060412,12.0627608096143,"Rural"
"3100400","Nebraska","NE","31","Southwest Nebraska PUMA","Not in metropolitan area",106374,104360,15983.635,104.804,41.004235,-100.952802,6.65518200334279,"Rural"
"3100500","Nebraska","NE","31","South Central Nebraska PUMA","Not in metropolitan area",114645,116619,5439.058,31.812,40.431131,-98.791448,21.078098450136,"Rural"
"3100600","Nebraska","NE","31","Southeast Nebraska PUMA","Metropolitan status indeterminable (mixed)",138733,137057,7694.038,45.443,40.362934,-97.200144,18.0312340542118,"Rural"
"3100701","Nebraska","NE","31","Dodge, Cass, Saunders & Washington Counties PUMA","Metropolitan status indeterminable (mixed)",102946,103479,2226.343,35.563,41.286651,-96.44332,46.2399549395578,"Rural"
"3100702","Nebraska","NE","31","Sarpy County--Bellevue City PUMA","In metropolitan area: Not in central/principal city",158840,175108,238.99,8.533,41.115064,-96.109125,664.63031926022,"Suburban"
"3100801","Nebraska","NE","31","Lancaster County--Lincoln City (North) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",153890,164088,399.377,5.648,40.921526,-96.694244,385.325143911642,"Rural"
"3100802","Nebraska","NE","31","Lancaster County--Lincoln City (South) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",131517,142473,438.172,3.185,40.661242,-96.695739,300.149256456369,"Rural"
"3100901","Nebraska","NE","31","Douglas County--Omaha City (Northwest) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",161488,176713,171.822,5.27,41.332681,-96.20408,939.856362980294,"Rural"
"3100902","Nebraska","NE","31","Douglas County--Omaha City (Southwest) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",140508,150695,83.544,3.478,41.228288,-96.210795,1681.84429761563,"Rural"
"3100903","Nebraska","NE","31","Douglas County--Omaha City (Northeast) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",107029,108433,46.961,1.726,41.32164,-95.968315,2279.10393730968,"Suburban"
"3100904","Nebraska","NE","31","Douglas County--Omaha City (Southeast) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",108085,113821,26.127,0.417,41.227232,-95.972422,4136.90817927814,"Suburban"
"3200101","Nevada","NV","32","Washoe County (South Central)--Reno City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",177318,186208,54.324,0.223,39.51354,-119.807657,3264.08217362492,"Suburban"
"3200102","Nevada","NV","32","Washoe County (South) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",107562,115490,420.367,34.67,39.425308,-119.871918,255.876412753618,"Rural"
"3200103","Nevada","NV","32","Washoe County (North)--Sparks City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",136527,143982,5827.675,204.953,40.764704,-119.587537,23.4273531039394,"Rural"
"3200200","Nevada","NV","32","Carson City, Lyon, Douglas & Storey Counties PUMA","Metropolitan status indeterminable (mixed)",158261,158024,3118.488,64.24,39.041956,-119.373672,50.7492733658106,"Rural"
"3200300","Nevada","NV","32","Rural Nevada PUMA","Not in metropolitan area",169614,172132,92468.895,317.178,39.510921,-116.478351,1.8342816792609,"Rural"
"3200401","Nevada","NV","32","Clark County (Northwest Central)--Northwest Las Vegas Valley PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",121315,145703,33.51,0,36.257094,-115.287742,3620.26260817666,"Suburban"
"3200402","Nevada","NV","32","Clark County (North)--Las Vegas (Northeast) & North Las Vegas (Outer) Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",123818,136277,2217.468,0.995,36.606392,-115.135297,55.8375588734539,"Rural"
"3200403","Nevada","NV","32","Clark County (Central)--Greater North Las Vegas City PUMA","In metropolitan area: Not in central/principal city",179432,191788,51.595,0.043,36.259185,-115.123619,3477.70132764803,"Suburban"
"3200404","Nevada","NV","32","Clark County (East)--Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB PUMA","In metropolitan area: Not in central/principal city",144395,150587,1873.525,143.83,36.376759,-114.452523,77.0712960862545,"Suburban"
"3200405","Nevada","NV","32","Las Vegas City (Southeast) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",132169,130959,18.151,0,36.171021,-115.12731,7281.63737535122,"Suburban"
"3200406","Nevada","NV","32","Las Vegas City (South Central) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",137087,141360,20.541,0.006,36.169488,-115.216868,6673.82308553624,"Suburban"
"3200407","Nevada","NV","32","Clark County (West)--Las Vegas City (Southwest) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",145519,151775,1043.509,0.048,36.279856,-115.623471,139.451600321607,"Rural"
"3200408","Nevada","NV","32","Clark County (Central)--Spring Valley & Summerlin South PUMA","In metropolitan area: Not in central/principal city",191845,217754,88.581,0,36.08923,-115.326917,2165.75789390501,"Suburban"
"3200409","Nevada","NV","32","Clark County (Central)--Paradise (Northwest) & Winchester PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",151025,154194,33.916,0,36.104839,-115.153479,4452.91307937257,"Suburban"
"3200410","Nevada","NV","32","Clark County (Central)--Whitney, Sunrise Manor (South) & Paradise (Northeast) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",147400,152082,22.336,0,36.11782,-115.057875,6599.21203438395,"Suburban"
"3200411","Nevada","NV","32","Clark County (Central)--Henderson City (West) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",199084,218045,77.044,0,35.991977,-115.084891,2584.02990498936,"Suburban"
"3200412","Nevada","NV","32","Clark County (South)--Henderson (East) & Boulder Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",138218,165057,2374.866,24.459,35.642413,-115.010745,58.2003363558197,"Rural"
"3200413","Nevada","NV","32","Clark County (Central)--Paradise (South) & Enterprise PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",139962,156308,36.388,0,36.032246,-115.169383,3846.37792678905,"Suburban"
"3300100","New Hampshire","NH","33","Northern New Hampshire--Grafton & Coos Counties PUMA","Not in metropolitan area",122173,121215,3503.434,75.846,44.330863,-71.562495,34.8723566649179,"Rural"
"3300200","New Hampshire","NH","33","Lakes Region--Belknap, Carroll & Merrimack (Northern) Counties PUMA","Not in metropolitan area",122786,123032,1499.054,128.179,43.724588,-71.355998,81.9089906034072,"Rural"
"3300300","New Hampshire","NH","33","Strafford Region--Strafford, Rockingham (Northern) & Carroll (Southeastern) Counties PUMA","Metropolitan status indeterminable (mixed)",148575,152319,525.487,26.412,43.301472,-71.041455,282.737727098863,"Rural"
"3300400","New Hampshire","NH","33","Central New Hampshire--Merrimack County (Central)--Concord City PUMA","Not in metropolitan area",112324,113179,667.599,17.188,43.256098,-71.66155,168.2507013941,"Rural"
"3300500","New Hampshire","NH","33","Southwestern New Hampshire--Cheshire & Sullivan Counties PUMA","Not in metropolitan area",120859,118931,1243.974,37.119,43.105751,-72.239829,97.1555675600937,"Rural"
"3300600","New Hampshire","NH","33","Hillsborough County (Western) PUMA","In metropolitan area: Not in central/principal city",106067,107314,571.187,9.008,42.909505,-71.809818,185.69575287953,"Suburban"
"3300700","New Hampshire","NH","33","Outer Manchester City PUMA","Metropolitan status indeterminable (mixed)",151697,155617,446.528,10.339,43.122268,-71.304972,339.725616310735,"Rural"
"3300800","New Hampshire","NH","33","Manchester City PUMA","In metropolitan area: In central/principal city",109565,110656,33.101,1.862,42.984689,-71.443893,3310.02084529168,"Urban"
"3300900","New Hampshire","NH","33","Hillsborough County (Southeastern)--Greater Nashua City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",132129,134280,100.49,2.883,42.763571,-71.4195,1314.84724848244,"Rural"
"3301000","New Hampshire","NH","33","Seacoast Region--Rockingham County (Southern)--Portsmouth City PUMA","In metropolitan area: Not in central/principal city",190295,195291,361.796,87.675,42.942344,-70.966813,525.973200367058,"Suburban"
"3400101","New Jersey","NJ","34","Atlantic County (East)--Atlantic City & Ventnor City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",112887,111505,121.83,95.878,39.432823,-74.43033,926.594434868259,"Rural"
"3400102","New Jersey","NJ","34","Atlantic County (Outside Somers Point City)--Pleasantville City & Hammonton Town PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",150867,150941,429.876,19.116,39.481949,-74.737379,350.954693911733,"Rural"
"3400301","New Jersey","NJ","34","Bergen County (South Central)--Hackensack & Englewood (West) Cities PUMA","In metropolitan area: Not in central/principal city",109737,113624,13.333,0.449,40.890275,-74.017066,8230.48076201905,"Suburban"
"3400302","New Jersey","NJ","34","Bergen County (Southwest)--Rutherford, North Arlington & Hasbrouck Heights Boroughs PUMA","In metropolitan area: Not in central/principal city",115629,120930,26.234,1.439,40.822848,-74.086393,4407.600823359,"Suburban"
"3400303","New Jersey","NJ","34","Bergen County (Southeast)--Fort Lee, Cliffside Park & Palisades Park Boroughs PUMA","In metropolitan area: Not in central/principal city",136607,142845,12.343,2.457,40.840567,-73.993877,11067.5686623997,"Suburban"
"3400304","New Jersey","NJ","34","Bergen County (West Central)--Fair Lawn Borough, Garfield City & Lodi Borough PUMA","In metropolitan area: Not in central/principal city",120142,124385,14.839,0.281,40.910827,-74.108831,8096.36767976279,"Suburban"
"3400305","New Jersey","NJ","34","Bergen County (East)--Tenafly, Park Ridge & Cresskill Boroughs PUMA","In metropolitan area: Not in central/principal city",102654,106072,45.621,6.62,40.972182,-73.970066,2250.14795817716,"Suburban"
"3400306","New Jersey","NJ","34","Bergen County (Northwest)--Ramsey, Oakland & Franklin Lakes Boroughs PUMA","In metropolitan area: Not in central/principal city",103661,107274,62.313,1.421,41.046803,-74.186039,1663.55335162807,"Suburban"
"3400307","New Jersey","NJ","34","Bergen County (North Central)--Bergenfield, Paramus, Dumont & New Milford Boroughs PUMA","In metropolitan area: Not in central/principal city",113351,116450,21.784,0.16,40.934843,-74.04844,5203.40616966581,"Suburban"
"3400308","New Jersey","NJ","34","Bergen County (Central)--Ridgewood Village, Glen Rock & Westwood Boroughs PUMA","In metropolitan area: Not in central/principal city",103335,106283,36.542,0.836,41.004055,-74.079028,2827.84193530732,"Suburban"
"3400400","New Jersey","NJ","34","Passaic County (Southeast)--Paterson City PUMA","In metropolitan area: Not in central/principal city",146199,147797,8.428,0.276,40.914746,-74.162825,17346.8201233982,"Suburban"
"3400501","New Jersey","NJ","34","Passaic County (South)--Passaic & Clifton (Southeast) Cities PUMA","In metropolitan area: Not in central/principal city",137558,140977,11.099,0.23,40.858329,-74.143172,12393.7291647896,"Suburban"
"3400502","New Jersey","NJ","34","Passaic County (Central)--Hawthorne Borough & Clifton City (Northwest) PUMA","In metropolitan area: Not in central/principal city",109217,111351,28.96,0.615,40.913799,-74.204044,3771.30524861878,"Suburban"
"3400503","New Jersey","NJ","34","Passaic County (North)--Ringwood, Wanaque & Pompton Lakes Boroughs PUMA","In metropolitan area: Not in central/principal city",108252,109843,136.106,11.392,41.077733,-74.340823,795.350682556243,"Suburban"
"3400601","New Jersey","NJ","34","Hudson County (Central)--Jersey City (North) PUMA","In metropolitan area: In central/principal city",133314,142257,6.365,0.981,40.734916,-74.051575,20944.8546739984,"Urban"
"3400602","New Jersey","NJ","34","Hudson County (Central)--Jersey City (South) PUMA","In metropolitan area: In central/principal city",108122,116327,7.859,4.754,40.69687,-74.067238,13757.729991093,"Urban"
"3400701","New Jersey","NJ","34","Hudson County (North)--West New York, Secaucus & Guttenberg Towns PUMA","In metropolitan area: Not in central/principal city",137921,147792,12.159,1.587,40.78662,-74.042413,11343.1203223949,"Suburban"
"3400702","New Jersey","NJ","34","Hudson County (Northeast)--Union City & Hoboken Cities PUMA","In metropolitan area: Not in central/principal city",129014,138169,3.354,1.417,40.759256,-74.022177,38465.7125819916,"Suburban"
"3400703","New Jersey","NJ","34","Hudson County (South & West)--Bayonne City, Kearney & Harrison Towns PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",125895,135178,16.454,7.384,40.708676,-74.11029,7651.33098334751,"Suburban"
"3400800","New Jersey","NJ","34","Hunterdon County PUMA","In metropolitan area: Not in central/principal city",128349,126006,427.819,9.618,40.565283,-74.911969,300.007713542409,"Suburban"
"3400901","New Jersey","NJ","34","Middlesex County (Southeast) PUMA","In metropolitan area: Not in central/principal city",113713,120514,82.37,3.222,40.358794,-74.381522,1380.51475051596,"Suburban"
"3400902","New Jersey","NJ","34","Middlesex County (Southwest) PUMA","In metropolitan area: Not in central/principal city",111297,113963,82.95,1.312,40.374611,-74.519787,1341.73598553345,"Suburban"
"3400903","New Jersey","NJ","34","Middlesex County (Northwest)--South Plainfield & Middlesex Boroughs PUMA","In metropolitan area: Not in central/principal city",111865,110619,34.145,0.205,40.567662,-74.44051,3276.17513545175,"Suburban"
"3400904","New Jersey","NJ","34","Middlesex County (North Central)--Metuchen Borough PUMA","In metropolitan area: Not in central/principal city",106061,109345,31.597,1.247,40.525611,-74.364754,3356.67943159161,"Suburban"
"3400905","New Jersey","NJ","34","Middlesex County (Northeast)--Carteret Borough PUMA","In metropolitan area: Not in central/principal city",109601,112517,23.079,1.322,40.573656,-74.277229,4748.94926123316,"Suburban"
"3400906","New Jersey","NJ","34","Middlesex County (Central)--New Brunswick City, South River & Highland Park Boroughs PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",148028,157249,31.023,1.315,40.46558,-74.422875,4771.55658704832,"Suburban"
"3400907","New Jersey","NJ","34","Middlesex County (East Central)--Perth Amboy City & Sayreville Borough PUMA","In metropolitan area: Not in central/principal city",109293,113044,23.75,5.29,40.479203,-74.302946,4601.81052631579,"Suburban"
"3401001","New Jersey","NJ","34","Somerset County (North & West) PUMA","In metropolitan area: Not in central/principal city",107596,109688,156.943,1.144,40.677324,-74.536695,685.573743333567,"Suburban"
"3401002","New Jersey","NJ","34","Somerset County (South) PUMA","In metropolitan area: Not in central/principal city",102291,107635,99.907,1.135,40.466099,-74.60698,1023.86219183841,"Suburban"
"3401003","New Jersey","NJ","34","Somerset County (Central)--North Plainfield & Somerville Boroughs PUMA","In metropolitan area: Not in central/principal city",113557,115918,44.963,0.765,40.58875,-74.559382,2525.56546493784,"Suburban"
"3401101","New Jersey","NJ","34","Monmouth County (Southeast)--Tinton Falls Borough (South) PUMA","In metropolitan area: Not in central/principal city",102652,101666,58.214,144.923,40.404637,-73.932162,1763.35589377126,"Suburban"
"3401102","New Jersey","NJ","34","Monmouth County (Southwest)--Freehold Borough PUMA","In metropolitan area: Not in central/principal city",109133,109845,157.152,2.011,40.211222,-74.417483,694.442323355732,"Suburban"
"3401103","New Jersey","NJ","34","Monmouth County (East Central)--Long Branch, Asbury Park Cities & Eatontown Borough PUMA","In metropolitan area: Not in central/principal city",106309,104955,32.891,3.203,40.279506,-74.026222,3232.16077346387,"Suburban"
"3401104","New Jersey","NJ","34","Monmouth County (Northeast)--Red Bank & Tinton Falls (North) Boroughs PUMA","In metropolitan area: Not in central/principal city",101539,100522,47.982,25.389,40.393755,-74.045863,2116.18940435997,"Suburban"
"3401105","New Jersey","NJ","34","Monmouth County (Northwest)--Keansburg Borough PUMA","In metropolitan area: Not in central/principal city",108010,106846,50.382,19.179,40.409349,-74.161618,2143.82120598626,"Suburban"
"3401106","New Jersey","NJ","34","Monmouth County (Central) PUMA","In metropolitan area: Not in central/principal city",102737,104127,122.172,1.823,40.250732,-74.208108,840.920996627705,"Suburban"
"3401201","New Jersey","NJ","34","Ocean County (South) PUMA","In metropolitan area: Not in central/principal city",115953,119349,259.73,240.38,39.734892,-74.223475,446.436684249028,"Suburban"
"3401202","New Jersey","NJ","34","Ocean County (Central)--Beachwood Borough PUMA","In metropolitan area: Not in central/principal city",108171,109048,65.412,24.029,39.923334,-74.170209,1653.68739680793,"Suburban"
"3401203","New Jersey","NJ","34","Ocean County (North Central) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",138560,144891,46.908,0.644,40.058119,-74.196339,2953.86714419715,"Suburban"
"3401204","New Jersey","NJ","34","Ocean County (Northwest) PUMA","In metropolitan area: Not in central/principal city",109001,111232,221.488,2.984,40.039388,-74.385119,492.130499169255,"Suburban"
"3401205","New Jersey","NJ","34","Ocean County (Northeast)--Point Pleasant Borough PUMA","In metropolitan area: Not in central/principal city",104882,105083,35.242,18.583,40.036908,-74.098581,2976.05130242325,"Suburban"
"3401301","New Jersey","NJ","34","Essex County (Southeast)--Newark City (North & East) PUMA","In metropolitan area: In central/principal city",153788,161060,16.728,1.92,40.723313,-74.159221,9193.4481109517,"Urban"
"3401302","New Jersey","NJ","34","Essex County (Southeast)--Newark City (Southwest) PUMA","In metropolitan area: In central/principal city",123352,121487,7.459,0,40.726537,-74.207037,16537.3374446977,"Urban"
"3401401","New Jersey","NJ","34","Essex County (Northeast) PUMA","In metropolitan area: Not in central/principal city",111611,114079,12.03,0.127,40.807462,-74.172687,9277.72236076476,"Suburban"
"3401402","New Jersey","NJ","34","Essex County (South Central)--East Orange City PUMA","In metropolitan area: Not in central/principal city",188395,191926,15.784,0.009,40.747056,-74.243187,11935.8210846427,"Suburban"
"3401403","New Jersey","NJ","34","Essex County (Northwest) PUMA","In metropolitan area: Not in central/principal city",105282,107945,35.536,0.349,40.853201,-74.26331,2962.68572714993,"Suburban"
"3401404","New Jersey","NJ","34","Essex County (Southwest) PUMA","In metropolitan area: Not in central/principal city",101541,103791,38.675,1.013,40.778128,-74.305438,2625.49450549451,"Suburban"
"3401501","New Jersey","NJ","34","Morris County (North)--Dover Town & Kinnelon Borough PUMA","In metropolitan area: Not in central/principal city",130108,132201,128.09,10.805,40.970807,-74.481562,1015.75454758373,"Suburban"
"3401502","New Jersey","NJ","34","Morris County (West) PUMA","In metropolitan area: Not in central/principal city",129498,131468,176.339,4.643,40.819288,-74.689861,734.369594927951,"Suburban"
"3401503","New Jersey","NJ","34","Morris County (East)--Lincoln Park Borough PUMA","In metropolitan area: Not in central/principal city",113214,113929,69.508,4.011,40.887313,-74.389555,1628.79093054037,"Suburban"
"3401504","New Jersey","NJ","34","Morris County (South)--Morristown Town, Madison & Florham Park Boroughs PUMA","In metropolitan area: Not in central/principal city",119456,121412,86.239,1.988,40.758087,-74.462127,1385.1737612913,"Suburban"
"3401600","New Jersey","NJ","34","Sussex County PUMA","In metropolitan area: Not in central/principal city",149265,144155,519.014,16.729,41.137424,-74.691855,287.5933982513,"Suburban"
"3401700","New Jersey","NJ","34","Warren County PUMA","In metropolitan area: Not in central/principal city",108692,107096,356.918,5.94,40.853524,-75.009542,304.529331667218,"Suburban"
"3401800","New Jersey","NJ","34","Union County (Northeast)--Elizabeth City PUMA","In metropolitan area: Not in central/principal city",124969,129320,12.319,1.145,40.666261,-74.19353,10144.4110723273,"Suburban"
"3401901","New Jersey","NJ","34","Union County (North Central)--Roselle Park Borough PUMA","In metropolitan area: Not in central/principal city",105200,108810,15.798,0.036,40.689906,-74.261511,6659.0707684517,"Suburban"
"3401902","New Jersey","NJ","34","Union County (Northwest)--Summit City & Westfield Town (North) PUMA","In metropolitan area: Not in central/principal city",101818,107002,33.017,0.25,40.692663,-74.364033,3083.80531241482,"Suburban"
"3401903","New Jersey","NJ","34","Union County (Southwest)--Plainfield City & Westfield Town (South) PUMA","In metropolitan area: Not in central/principal city",100718,102974,19.537,0.038,40.628693,-74.376459,5155.24389619696,"Suburban"
"3401904","New Jersey","NJ","34","Union County (Southeast)--Linden, Rahway Cities & Roselle Borough (South) PUMA","In metropolitan area: Not in central/principal city",103794,109097,22.184,1.077,40.623062,-74.267352,4678.77749729535,"Suburban"
"3402001","New Jersey","NJ","34","Burlington County (North)--Burlington City PUMA","In metropolitan area: Not in central/principal city",126916,128755,59.89,6.191,40.064642,-74.865469,2119.15177826014,"Suburban"
"3402002","New Jersey","NJ","34","Burlington County (West Central) PUMA","In metropolitan area: Not in central/principal city",154438,154373,109.572,2.068,39.898578,-74.880722,1409.46592195086,"Suburban"
"3402003","New Jersey","NJ","34","Burlington County (South & East) PUMA","In metropolitan area: Not in central/principal city",167380,165908,629.114,13.003,39.841756,-74.599934,266.056708323134,"Suburban"
"3402101","New Jersey","NJ","34","Camden County (North)--Camden & Gloucester Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",126640,124702,22.168,3.561,39.944228,-75.085558,5712.73908336341,"Suburban"
"3402102","New Jersey","NJ","34","Camden County (Central)--Lindenwold & Collingswood Boroughs PUMA","In metropolitan area: Not in central/principal city",122434,122165,29.673,0.479,39.846638,-75.012211,4126.1079095474,"Suburban"
"3402103","New Jersey","NJ","34","Camden County (South & West)--Bellmawr & Pine Hill Boroughs PUMA","In metropolitan area: Not in central/principal city",146714,146269,127.972,1.602,39.738082,-74.916302,1146.4539117932,"Suburban"
"3402104","New Jersey","NJ","34","Camden County (East Central)--Haddonfield Borough PUMA","In metropolitan area: Not in central/principal city",117869,117880,41.449,0.387,39.882917,-74.986823,2843.71154913267,"Suburban"
"3402201","New Jersey","NJ","34","Gloucester County (Northeast)--Woodbury City PUMA","In metropolitan area: Not in central/principal city",129725,128252,62.282,4.499,39.79935,-75.130539,2082.86503323593,"Suburban"
"3402202","New Jersey","NJ","34","Gloucester County (South & West)--Glassboro Borough PUMA","In metropolitan area: Not in central/principal city",158563,162896,259.723,10.673,39.694637,-75.14257,610.508118264459,"Suburban"
"3402301","New Jersey","NJ","34","Mercer County (West Central)--Trenton City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",120703,121536,22.898,0.855,40.250671,-74.787247,5271.33374093807,"Suburban"
"3402302","New Jersey","NJ","34","Mercer County (North)--Princeton Borough PUMA","In metropolitan area: Not in central/principal city",143704,148048,141.854,2.403,40.317933,-74.711251,1013.04157796044,"Suburban"
"3402303","New Jersey","NJ","34","Mercer County (South) PUMA","In metropolitan area: Not in central/principal city",102106,103274,59.806,1.073,40.211754,-74.639687,1707.28689429154,"Suburban"
"3402400","New Jersey","NJ","34","Cumberland County (South)--Vineland & Millville Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",113448,114010,362.581,190.96,39.297618,-75.10211,312.890085249917,"Rural"
"3402500","New Jersey","NJ","34","Salem & Cumberland (North) Counties--Bridgeton City PUMA","Metropolitan status indeterminable (mixed)",109533,105086,453.02,43.389,39.54788,-75.346384,241.784027195267,"Rural"
"3402600","New Jersey","NJ","34","Cape May & Atlantic (South Central) Counties--Ocean City & Somers Point City PUMA","Metropolitan status indeterminable (mixed)",108060,105193,255.423,370.12,39.086142,-74.847716,423.062919157633,"Rural"
"3500100","New Mexico","NM","35","Northwest New Mexico--Navajo Nation PUMA","Metropolitan status indeterminable (mixed)",127808,129601,14297.506,16.321,35.619815,-108.224447,8.93918142087158,"Rural"
"3500200","New Mexico","NM","35","San Juan County (Northeast)--Farmington, Bloomfield & Aztec Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",100941,98420,1204.85,16.754,36.840358,-107.999171,83.7788936382122,"Rural"
"3500300","New Mexico","NM","35","North Central New Mexico PUMA","Not in metropolitan area",125407,122832,14820.209,58.894,36.101638,-105.687712,8.46189146185455,"Rural"
"3500400","New Mexico","NM","35","Eastern Plains New Mexico PUMA","Not in metropolitan area",102966,101806,21786.928,47.723,36.125983,-103.58903,4.72604490178698,"Rural"
"3500500","New Mexico","NM","35","Santa Fe County PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",144170,147468,1909.414,1.457,35.513722,-105.966441,75.5048407521889,"Rural"
"3500600","New Mexico","NM","35","Sandoval County PUMA","In metropolitan area: Not in central/principal city",131561,138803,3710.65,5.293,35.685073,-106.882618,35.4549741958956,"Suburban"
"3500700","New Mexico","NM","35","Valencia, Bernalillo (East Mountains) Counties & Isleta Pueblo PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",100973,100163,1538.903,2.911,34.80319,-106.707478,65.613622171118,"Rural"
